,full_address,latitude,longitude
4981,223 CHOA CHU KANG CTRL Singapore,1.381875,103.7445298
4982,672 CHOA CHU KANG CRES Singapore,1.4021705,103.7475168
4983,275 CHOA CHU KANG AVE 2 Singapore,1.3793957,103.7422669
4984,164 JLN TECK WHYE Singapore,1.3812924,103.7562973
4985,363 CLEMENTI AVE 2 Singapore,1.3129068,103.7688615
4986,449 CLEMENTI AVE 3 Singapore,1.3134143,103.7648974
4987,348 CLEMENTI AVE 5 Singapore,1.316748,103.7707819
4988,315 CLEMENTI AVE 4 Singapore,1.3184252,103.7653953
4989,458 CLEMENTI AVE 3 Singapore,1.3115735,103.766889
4990,338 CLEMENTI AVE 2 Singapore,1.3161701,103.7694239
4991,64 CIRCUIT RD Singapore,1.326992,103.887077
4992,48 CIRCUIT RD Singapore,1.3255373,103.8855366
4993,87 CIRCUIT RD Singapore,1.3233412,103.8857179
4994,99 ALJUNIED CRES Singapore,1.3214098,103.884404
4995,36 CASSIA CRES Singapore,1.3098835,103.8851742
4996,339 UBI AVE 1 Singapore,1.3265763,103.9021646
4997,345 UBI AVE 1 Singapore,1.3258806,103.8991448
4998,40 SIMS DR Singapore,1.3174059,103.8763052
4999,848 SIMS AVE Singapore,1.3171801,103.9013037
5000,29 BALAM RD Singapore,1.3302133,103.8868052
5001,9 PINE CL Singapore,1.3094774,103.8826145
5002,2B GEYLANG SERAI Singapore,1.3173888,103.8976548
5003,2D GEYLANG SERAI Singapore,1.317546,103.898527
5004,120 PAYA LEBAR WAY Singapore,1.3227268,103.884404
5005,15 EUNOS CRES Singapore,1.3238987,103.903388
5006,123 HOUGANG AVE 1 Singapore,1.3533485,103.8861709
5007,125 HOUGANG AVE 1 Singapore,1.352395,103.8864427
5008,129 LOR AH SOO Singapore,1.351509,103.8877113
5009,602 HOUGANG AVE 4 Singapore,1.3711398,103.887077
5010,677 HOUGANG AVE 8 Singapore,1.371304,103.8840869
5011,711 HOUGANG AVE 2 Singapore,1.3663744,103.8878019
5012,693 HOUGANG ST 61 Singapore,1.3767785,103.8874395
5013,969 HOUGANG ST 91 Singapore,1.3787319,103.8792847
5014,709 HOUGANG AVE 2 Singapore,1.3671047,103.8881644
5015,521 HOUGANG AVE 6 Singapore,1.3734614,103.8908827
5016,525 HOUGANG AVE 6 Singapore,1.3748506,103.8913358
5017,550 HOUGANG ST 51 Singapore,1.378175,103.890715
5018,402 HOUGANG AVE 10 Singapore,1.3745264,103.8965915
5019,512 HOUGANG AVE 10 Singapore,1.3713494,103.8887986
5020,981A BUANGKOK CRES Singapore,1.3804828,103.8805532
5021,422 HOUGANG AVE 6 Singapore,1.3747573,103.8941029
5022,424 HOUGANG AVE 6 Singapore,1.373811,103.8936918
5023,971 HOUGANG ST 91 Singapore,1.3782168,103.8796471
5024,956 HOUGANG ST 91 Singapore,1.3767564,103.8788316
5025,450 HOUGANG AVE 10 Singapore,1.379302,103.895536
5026,249 HOUGANG AVE 3 Singapore,1.3596597,103.8917267
5027,351 HOUGANG AVE 7 Singapore,1.3718015,103.8990382
5028,542 HOUGANG AVE 8 Singapore,1.3771308,103.8919085
5029,234 HOUGANG AVE 1 Singapore,1.3581665,103.888708
5030,638 HOUGANG AVE 8 Singapore,1.3708234,103.8786504
5031,145 LOR AH SOO Singapore,1.3515349,103.8832714
5032,428 HOUGANG AVE 6 Singapore,1.3751099,103.8928939
5033,407 HOUGANG AVE 10 Singapore,1.3730181,103.8953367
5034,205 JURONG EAST ST 21 Singapore,1.3376675,103.743187
5035,31 TEBAN GDNS RD Singapore,1.3203421,103.7389185
5036,311 JURONG EAST ST 32 Singapore,1.3477191,103.7326727
5037,115 JURONG EAST ST 13 Singapore,1.3397925,103.735388
5038,204 JURONG EAST ST 21 Singapore,1.337177,103.741959
5039,270 TOH GUAN RD Singapore,1.3411973,103.7458875
5040,286A TOH GUAN RD Singapore,1.3387814,103.7457065
5041,52 TEBAN GDNS RD Singapore,1.3210348,103.7374697
5042,60 TEBAN GDNS RD Singapore,1.3226974,103.7386224
5043,309 JURONG EAST ST 32 Singapore,1.347637,103.7342113
5044,281 TOH GUAN RD Singapore,1.3399491,103.7464306
5045,279 TOH GUAN RD Singapore,1.3407517,103.7469737
5046,116 JURONG EAST ST 13 Singapore,1.3397966,103.7346639
5047,201 JURONG EAST ST 21 Singapore,1.336466,103.743104
5048,336 JURONG EAST AVE 1 Singapore,1.3505841,103.7313151
5049,327 JURONG EAST ST 31 Singapore,1.3492784,103.7290524
5050,287C JURONG EAST ST 21 Singapore,1.3380532,103.7449823
5051,285A TOH GUAN RD Singapore,1.3384126,103.746159
5052,526 JURONG WEST ST 52 Singapore,1.3477173,103.7170384
5053,928 JURONG WEST ST 92 Singapore,1.3409718,103.6891908
5054,514 JURONG WEST ST 52 Singapore,1.3469834,103.7204547
5055,813 JURONG WEST ST 81 Singapore,1.345967,103.695721
5056,909 JURONG WEST ST 91 Singapore,1.3412034,103.6864671
5057,941 JURONG WEST ST 91 Singapore,1.3439591,103.6888515
5058,919 JURONG WEST ST 91 Singapore,1.3399185,103.6876074
5059,272A JURONG WEST ST 24 Singapore,1.3504415,103.7051612
5060,716 JURONG WEST ST 71 Singapore,1.3441155,103.6967459
5061,153 YUNG HO RD Singapore,1.3274972,103.7210882
5062,455 JURONG WEST ST 42 Singapore,1.3510977,103.7184637
5063,705 JURONG WEST ST 71 Singapore,1.3413419,103.6949363
5064,688 JURONG WEST CTRL 1 Singapore,1.3410264,103.7052969
5065,657B JURONG WEST ST 65 Singapore,1.3360343,103.7008177
5066,668A JURONG WEST ST 64 Singapore,1.3420117,103.7027406
5067,345 KANG CHING RD Singapore,1.3395238,103.721324
5068,693 JURONG WEST CTRL 1 Singapore,1.3426687,103.7063375
5069,940 JURONG WEST ST 91 Singapore,1.343354,103.6889646
5070,648B JURONG WEST ST 61 Singapore,1.3385402,103.6981032
5071,678B JURONG WEST ST 64 Singapore,1.3451003,103.7038943
5072,555 JURONG WEST ST 42 Singapore,1.3536611,103.7186447
5073,204 BOON LAY DR Singapore,1.3443585,103.7150927
5074,664C JURONG WEST ST 64 Singapore,1.3381274,103.7030573
5075,261 BOON LAY DR Singapore,1.3456631,103.7079663
5076,679B JURONG WEST CTRL 1 Singapore,1.3439157,103.706066
5077,695 JURONG WEST CTRL 1 Singapore,1.3425898,103.7073329
5078,656D JURONG WEST ST 61 Singapore,1.3356368,103.6998676
5079,332 TAH CHING RD Singapore,1.3386409,103.7237906
5080,6 BEACH RD Singapore,1.3040027,103.8644261
5081,93 WHAMPOA DR Singapore,1.3222002,103.8548232
5082,45 BENDEMEER RD Singapore,1.3227113,103.8662456
5083,20 ST. GEORGE'S RD Singapore,1.324733,103.8628925
5084,17 BEACH RD Singapore,1.3037147,103.8636107
5085,22 BOON KENG RD Singapore,1.3181563,103.8614591
5086,14A UPP BOON KENG RD Singapore,1.3154703,103.8706547
5087,11 JLN BATU Singapore,1.3016333,103.8826371
5088,3A UPP BOON KENG RD Singapore,1.3140511,103.87258
5089,65 MARINE DR Singapore,1.3034544,103.909913
5090,446 PASIR RIS DR 6 Singapore,1.3704673,103.9572734
5091,469 PASIR RIS DR 6 Singapore,1.3735613,103.9574548
5092,115 PASIR RIS ST 11 Singapore,1.368905,103.9552336
5093,480 PASIR RIS DR 4 Singapore,1.3748399,103.9592831
5094,213 PASIR RIS ST 21 Singapore,1.3684269,103.961761
5095,273 PASIR RIS ST 21 Singapore,1.3646976,103.9640049
5096,512 PASIR RIS ST 52 Singapore,1.3755652,103.9436301
5097,575 PASIR RIS ST 53 Singapore,1.3754173,103.9454001
5098,180 PASIR RIS ST 11 Singapore,1.3639684,103.9604011
5099,630 PASIR RIS DR 3 Singapore,1.3783822,103.9410693
5100,187 PASIR RIS ST 11 Singapore,1.3646515,103.9594266
5101,103 PASIR RIS ST 12 Singapore,1.3677335,103.9582933
5102,569 PASIR RIS ST 51 Singapore,1.3697284,103.9491371
5103,511 PASIR RIS ST 52 Singapore,1.3752142,103.9441514
5104,715 PASIR RIS ST 72 Singapore,1.3828621,103.9372413
5105,242 PASIR RIS ST 21 Singapore,1.3715725,103.962305
5106,604 ELIAS RD Singapore,1.3762998,103.9432675
5107,606 ELIAS RD Singapore,1.3768323,103.9426569
5108,418 PASIR RIS DR 6 Singapore,1.3718396,103.9543271
5109,550 PASIR RIS ST 51 Singapore,1.3672679,103.9534659
5110,199A PUNGGOL FIELD Singapore,1.399726,103.9059769
5111,635C PUNGGOL DR Singapore,1.4006773,103.9144707
5112,632C PUNGGOL DR Singapore,1.4008985,103.9131529
5113,642D PUNGGOL DR Singapore,1.3988534,103.9158815
5114,101A PUNGGOL FIELD Singapore,1.3979874,103.905967
5115,173D PUNGGOL FIELD Singapore,1.39585,103.910849
5116,171B EDGEDALE PLAINS Singapore,1.3950921,103.912813
5117,4 GHIM MOH RD Singapore,1.3132104,103.7881655
5118,20 DOVER CRES Singapore,1.3067238,103.7835478
5119,62B STRATHMORE AVE Singapore,1.2945274,103.8110342
5120,15 GHIM MOH RD Singapore,1.3091282,103.7886408
5121,2 HOLLAND AVE Singapore,1.3092147,103.7960431
5122,3 HOLLAND CL Singapore,1.30826,103.796677
5123,12 DOVER CL EAST Singapore,1.3050409,103.785545
5124,28D DOVER CRES Singapore,1.3062182,103.7823707
5125,589C MONTREAL DR Singapore,1.4498735,103.824796
5126,589D MONTREAL DR Singapore,1.4499133,103.8242979
5127,503B CANBERRA LINK Singapore,1.4504412,103.8220337
5128,488 ADMIRALTY LINK Singapore,1.454964,103.816559
5129,356A ADMIRALTY DR Singapore,1.449445,103.8169619
5130,338 SEMBAWANG CRES Singapore,1.4456742,103.8153771
5131,335 SEMBAWANG CL Singapore,1.4471816,103.8149695
5132,409 SEMBAWANG DR Singapore,1.4530588,103.8176987
5133,401 ADMIRALTY LINK Singapore,1.4542991,103.8156035
5134,412 SEMBAWANG DR Singapore,1.45191,103.818252
5135,422 CANBERRA RD Singapore,1.4533089,103.8183883
5136,350C CANBERRA RD Singapore,1.4498826,103.8203808
5137,408 SEMBAWANG DR Singapore,1.4534969,103.8176638
5138,507D WELLINGTON CIRCLE Singapore,1.4514088,103.8228714
5139,308A ANCHORVALE RD Singapore,1.3900863,103.886035
5140,185B RIVERVALE CRES Singapore,1.392768,103.9067759
5141,184A RIVERVALE CRES Singapore,1.3922053,103.9074785
5142,304A ANCHORVALE LINK Singapore,1.387881,103.888914
5143,314A ANCHORVALE LINK Singapore,1.390977,103.88928
5144,119A RIVERVALE DR Singapore,1.384013,103.903333
5145,227A COMPASSVALE DR Singapore,1.3871837,103.9007071
5146,194 RIVERVALE DR Singapore,1.3927776,103.9016209
5147,407A FERNVALE RD Singapore,1.3883551,103.8752981
5148,325C SENGKANG EAST WAY Singapore,1.39356,103.891368
5149,257B COMPASSVALE RD Singapore,1.392579,103.896967
5150,268C COMPASSVALE LINK Singapore,1.384657,103.8960479
5151,188C RIVERVALE DR Singapore,1.3944369,103.9050414
5152,310B ANCHORVALE RD Singapore,1.390936,103.884715
5153,304B ANCHORVALE LINK Singapore,1.388576,103.889256
5154,192C RIVERVALE DR Singapore,1.394314,103.902995
5155,254 COMPASSVALE RD Singapore,1.394155,103.899767
5156,324D SENGKANG EAST WAY Singapore,1.39287,103.891338
5157,236 COMPASSVALE WALK Singapore,1.390492,103.899458
5158,203E COMPASSVALE RD Singapore,1.3873705,103.895791
5159,215 SERANGOON AVE 4 Singapore,1.358037,103.8733048
5160,111 SERANGOON NTH AVE 1 Singapore,1.369162,103.870437
5161,532 SERANGOON NTH AVE 4 Singapore,1.3748103,103.8743768
5162,328 SERANGOON AVE 3 Singapore,1.3503227,103.8682538
5163,409 SERANGOON CTRL Singapore,1.3477015,103.8742065
5164,242 SERANGOON AVE 3 Singapore,1.3526576,103.8696581
5165,414 SERANGOON CTRL Singapore,1.3487291,103.8744073
5166,518 SERANGOON NTH AVE 4 Singapore,1.3715827,103.8741202
5167,553 SERANGOON NTH AVE 3 Singapore,1.3716715,103.8714928
5168,506 SERANGOON NTH AVE 4 Singapore,1.37279,103.8762842
5169,142 SERANGOON NTH AVE 1 Singapore,1.3674441,103.8740749
5170,125 SERANGOON NTH AVE 1 Singapore,1.3665389,103.8723082
5171,884 TAMPINES ST 83 Singapore,1.3515762,103.9326168
5172,412 TAMPINES ST 41 Singapore,1.3594393,103.946259
5173,854 TAMPINES ST 82 Singapore,1.3529801,103.9366504
5174,914 TAMPINES ST 91 Singapore,1.3490102,103.939551
5175,246 TAMPINES ST 21 Singapore,1.3528958,103.9471092
5176,420 TAMPINES ST 41 Singapore,1.3578944,103.9475281
5177,102 TAMPINES ST 11 Singapore,1.3467774,103.9458964
5178,463 TAMPINES ST 44 Singapore,1.3592438,103.9545991
5179,340 TAMPINES ST 33 Singapore,1.3511706,103.9599576
5180,364 TAMPINES ST 34 Singapore,1.3569978,103.9599252
5181,870 TAMPINES ST 83 Singapore,1.3543164,103.9334779
5182,366 TAMPINES ST 34 Singapore,1.3575931,103.9613984
5183,880 TAMPINES AVE 8 Singapore,1.3513453,103.9314158
5184,811 TAMPINES AVE 4 Singapore,1.3465343,103.9373755
5185,352 TAMPINES ST 33 Singapore,1.3542017,103.962373
5186,114 SIMEI ST 1 Singapore,1.3437502,103.9504289
5187,910 TAMPINES ST 91 Singapore,1.3498218,103.9384633
5188,223 SIMEI ST 4 Singapore,1.3422443,103.9576814
5189,233 SIMEI ST 4 Singapore,1.3440097,103.9561402
5190,123 SIMEI ST 1 Singapore,1.3456346,103.9536018
5191,859 TAMPINES AVE 5 Singapore,1.354674,103.9380327
5192,836 TAMPINES ST 82 Singapore,1.3505729,103.9352001
5193,934 TAMPINES ST 91 Singapore,1.3452736,103.9401855
5194,294 TAMPINES ST 22 Singapore,1.3507569,103.9537831
5195,440 TAMPINES ST 43 Singapore,1.3607989,103.9516074
5196,358 TAMPINES ST 33 Singapore,1.3543935,103.9608771
5197,156 SIMEI RD Singapore,1.3451637,103.9590413
5198,160 TAMPINES ST 12 Singapore,1.3507347,103.9450805
5199,495C TAMPINES ST 43 Singapore,1.363215,103.9516074
5200,326 TAMPINES ST 32 Singapore,1.3525296,103.9586433
5201,892 TAMPINES AVE 8 Singapore,1.3492365,103.9290138
5202,331 TAMPINES ST 32 Singapore,1.3532838,103.9597665
5203,309 TAMPINES ST 32 Singapore,1.353433,103.956776
5204,328 TAMPINES ST 32 Singapore,1.3535108,103.9584973
5205,944 TAMPINES AVE 5 Singapore,1.3503915,103.9411826
5206,92 LOR 4 TOA PAYOH Singapore,1.3380583,103.8494559
5207,235 LOR 8 TOA PAYOH Singapore,1.338902,103.856847
5208,83 LOR 2 TOA PAYOH Singapore,1.3357976,103.8479612
5209,207 TOA PAYOH NTH Singapore,1.3424025,103.8451531
5210,169 LOR 1 TOA PAYOH Singapore,1.331679,103.8425879
5211,85C LOR 4 TOA PAYOH Singapore,1.3363682,103.8473951
5212,104 POTONG PASIR AVE 1 Singapore,1.3343395,103.8692278
5213,139 POTONG PASIR AVE 3 Singapore,1.3332594,103.8661474
5214,16 JOO SENG RD Singapore,1.3365471,103.8802883
5215,115 POTONG PASIR AVE 1 Singapore,1.3373044,103.8627954
5216,146 POTONG PASIR AVE 1 Singapore,1.3317893,103.8672346
5217,256 KIM KEAT AVE Singapore,1.3320999,103.8581702
5218,121 POTONG PASIR AVE 1 Singapore,1.3357049,103.8658404
5219,11 LOR 8 TOA PAYOH Singapore,1.337092,103.859005
5220,37 LOR 5 TOA PAYOH Singapore,1.3344366,103.8557165
5221,82B LOR 4 TOA PAYOH Singapore,1.3356652,103.8487085
5222,15 MARSILING LANE Singapore,1.442047,103.778224
5223,149 WOODLANDS ST 13 Singapore,1.4358059,103.773
5224,5 MARSILING DR Singapore,1.4394594,103.7750008
5225,148 WOODLANDS ST 13 Singapore,1.4357992,103.7740864
5226,855 WOODLANDS ST 83 Singapore,1.440142,103.793233
5227,842 WOODLANDS ST 82 Singapore,1.4435144,103.7923271
5228,547 WOODLANDS DR 16 Singapore,1.430215,103.793055
5229,609 WOODLANDS RING RD Singapore,1.4359388,103.7961563
5230,711 WOODLANDS DR 70 Singapore,1.4411976,103.7974014
5231,334 WOODLANDS ST 32 Singapore,1.4300719,103.7804694
5232,742 WOODLANDS CIRCLE Singapore,1.4439226,103.7959526
5233,744 WOODLANDS CIRCLE Singapore,1.4429641,103.7956929
5234,682A WOODLANDS DR 62 Singapore,1.4402305,103.8033582
5235,659 WOODLANDS RING RD Singapore,1.4361964,103.7990313
5236,108 WOODLANDS ST 13 Singapore,1.4371846,103.7815558
5237,735 WOODLANDS CIRCLE Singapore,1.4434015,103.7971298
5238,105 WOODLANDS ST 13 Singapore,1.436891,103.7815558
5239,875 WOODLANDS ST 82 Singapore,1.442493,103.7895141
5240,502A WOODLANDS DR 14 Singapore,1.4333079,103.7913346
5241,707 WOODLANDS DR 40 Singapore,1.4407741,103.7966342
5242,680 WOODLANDS AVE 6 Singapore,1.439459,103.8021909
5243,683D WOODLANDS DR 62 Singapore,1.4407954,103.8031063
5244,793 WOODLANDS AVE 6 Singapore,1.4422651,103.8028346
5245,531 WOODLANDS DR 14 Singapore,1.4310239,103.7927834
5246,123 MARSILING RISE Singapore,1.4391816,103.7791113
5247,37 MARSILING DR Singapore,1.445117,103.772459
5248,791 WOODLANDS AVE 6 Singapore,1.4427646,103.8021781
5249,731 WOODLANDS CIRCLE Singapore,1.4428848,103.7975825
5250,416 WOODLANDS ST 41 Singapore,1.4284977,103.7738601
5251,502 WOODLANDS DR 14 Singapore,1.4332317,103.7917873
5252,426 WOODLANDS ST 41 Singapore,1.4273268,103.7733169
5253,139 MARSILING RD Singapore,1.4377246,103.7773005
5254,823 WOODLANDS ST 82 Singapore,1.440898,103.7894558
5255,896C WOODLANDS DR 50 Singapore,1.4370405,103.793055
5256,686B WOODLANDS DR 73 Singapore,1.4426114,103.8061852
5257,682D WOODLANDS DR 73 Singapore,1.4408619,103.8048536
5258,175 WOODLANDS ST 13 Singapore,1.4336114,103.7777532
5259,513 WOODLANDS DR 14 Singapore,1.4337964,103.7894784
5260,684C WOODLANDS DR 62 Singapore,1.4415238,103.8040118
5261,650 WOODLANDS RING RD Singapore,1.4384611,103.8007519
5262,647 WOODLANDS RING RD Singapore,1.4378722,103.8010235
5263,652 WOODLANDS RING RD Singapore,1.4378811,103.7995747
5264,340 WOODLANDS AVE 1 Singapore,1.4312411,103.7812842
5265,820 WOODLANDS ST 82 Singapore,1.4411678,103.7903386
5266,404 WOODLANDS ST 41 Singapore,1.4303425,103.7722305
5267,419 WOODLANDS ST 41 Singapore,1.4285115,103.774607
5268,331 WOODLANDS AVE 1 Singapore,1.42946,103.778521
5269,243 YISHUN RING RD Singapore,1.4335181,103.8406919
5270,774 YISHUN AVE 3 Singapore,1.4235193,103.8319415
5271,656 YISHUN AVE 4 Singapore,1.4224145,103.8389521
5272,701 YISHUN AVE 5 Singapore,1.4299228,103.8287358
5273,628 YISHUN ST 61 Singapore,1.418161,103.8368
5274,763 YISHUN ST 72 Singapore,1.425486,103.8344089
5275,128 YISHUN ST 11 Singapore,1.433914,103.831135
5276,207 YISHUN ST 21 Singapore,1.431274,103.837047
5277,173 YISHUN AVE 7 Singapore,1.4370075,103.8309346
5278,166 YISHUN RING RD Singapore,1.4363075,103.8316116
5279,253 YISHUN RING RD Singapore,1.4349683,103.8405334
5280,795A YISHUN RING RD Singapore,1.4192979,103.8328198
5281,390 YISHUN AVE 6 Singapore,1.4292884,103.8483915
5282,619 YISHUN RING RD Singapore,1.41916,103.834754
5283,112 YISHUN RING RD Singapore,1.434258,103.828858
5284,760 YISHUN ST 72 Singapore,1.425896,103.832517
5285,759 YISHUN ST 72 Singapore,1.426276,103.833059
5286,635 YISHUN ST 61 Singapore,1.419232,103.838709
5287,395 YISHUN RING RD Singapore,1.4288549,103.8473045
5288,622 YISHUN RING RD Singapore,1.418383,103.834812
5289,838 YISHUN ST 81 Singapore,1.4163809,103.833273
5290,657 YISHUN AVE 4 Singapore,1.4222826,103.8393559
5291,412 YISHUN RING RD Singapore,1.425573,103.846953
5292,330 YISHUN RING RD Singapore,1.4310127,103.842413
5293,820 YISHUN ST 81 Singapore,1.413093,103.8337174
5294,350 YISHUN AVE 11 Singapore,1.4259403,103.8440435
5295,305 YISHUN CTRL Singapore,1.4311778,103.8394238
5296,874 YISHUN ST 81 Singapore,1.4152774,103.8363441
5297,757 YISHUN ST 72 Singapore,1.4266122,103.8340556
5298,392 YISHUN AVE 6 Singapore,1.4287329,103.8492521
5299,877 YISHUN ST 81 Singapore,1.4138888,103.8355289
5300,391 YISHUN AVE 6 Singapore,1.4295041,103.8491162
5301,611 YISHUN ST 61 Singapore,1.420179,103.83599
5302,836 YISHUN ST 81 Singapore,1.4153706,103.8330834
5303,404 ANG MO KIO AVE 10 Singapore,1.3617351,103.854642
5304,343 ANG MO KIO AVE 3 Singapore,1.3683603,103.8491162
5305,544 ANG MO KIO AVE 10 Singapore,1.3740315,103.8564538
5306,572 ANG MO KIO AVE 3 Singapore,1.3703091,103.8558394
5307,303 ANG MO KIO AVE 1 Singapore,1.3667715,103.845221
5308,253 ANG MO KIO ST 21 Singapore,1.3697648,103.8345326
5309,353 ANG MO KIO ST 32 Singapore,1.3640602,103.8516073
5310,139 BEDOK RESERVOIR RD Singapore,1.3345066,103.9137344
5311,4 BEDOK STH AVE 1 Singapore,1.3224834,103.9333872
5312,36 CHAI CHEE AVE Singapore,1.3252727,103.9253656
5313,157 BEDOK STH AVE 3 Singapore,1.3186824,103.9457151
5314,133 BEDOK RESERVOIR RD Singapore,1.3324839,103.9119068
5315,43 BEDOK STH RD Singapore,1.3215584,103.9416359
5316,165 BEDOK STH RD Singapore,1.3202895,103.9460777
5317,80 BEDOK NTH RD Singapore,1.3285133,103.9407294
5318,120 BEDOK RESERVOIR RD Singapore,1.3309592,103.9098223
5319,647 JLN TENAGA Singapore,1.332131,103.905875
5320,710 BEDOK RESERVOIR RD Singapore,1.3356353,103.9237795
5321,417 BEDOK NTH AVE 2 Singapore,1.3275847,103.9304414
5322,672 JLN DAMAI Singapore,1.3320621,103.9089161
5323,722 BEDOK RESERVOIR RD Singapore,1.3366346,103.9281301
5324,116 LENGKONG TIGA Singapore,1.3228258,103.9119068
5325,115 BEDOK RESERVOIR RD Singapore,1.3306733,103.9086442
5326,721 BEDOK RESERVOIR RD Singapore,1.3362813,103.9259548
5327,287 BISHAN ST 24 Singapore,1.3579343,103.8438849
5328,106 BISHAN ST 12 Singapore,1.3461032,103.8477574
5329,184 BISHAN ST 13 Singapore,1.3501037,103.8523773
5330,197 BISHAN ST 13 Singapore,1.3490164,103.850475
5331,234 BISHAN ST 22 Singapore,1.3584894,103.8460363
5332,285 BISHAN ST 22 Singapore,1.3588704,103.8438374
5333,260 BISHAN ST 22 Singapore,1.3596114,103.8420506
5334,173 BISHAN ST 13 Singapore,1.3476768,103.8541891
5335,102 BISHAN ST 12 Singapore,1.3451503,103.8479386
5336,234 BT BATOK EAST AVE 5 Singapore,1.3492733,103.7553921
5337,309 BT BATOK ST 31 Singapore,1.358299,103.7487869
5338,375 BT BATOK ST 31 Singapore,1.3584516,103.7501674
5339,163 BT BATOK ST 11 Singapore,1.3481014,103.7426289
5340,343 BT BATOK ST 34 Singapore,1.3624242,103.7491461
5341,532 BT BATOK ST 51 Singapore,1.3562666,103.7495987
5342,510 BT BATOK ST 52 Singapore,1.3524244,103.755211
5343,331 BT BATOK ST 33 Singapore,1.3636062,103.7475168
5344,514 BT BATOK ST 52 Singapore,1.3545101,103.7524275
5345,235 BT BATOK EAST AVE 5 Singapore,1.3485548,103.7561389
5346,361 BT BATOK ST 31 Singapore,1.3607462,103.750899
5347,350 BT BATOK ST 34 Singapore,1.3616914,103.7491461
5348,288E BT BATOK ST 25 Singapore,1.3454434,103.7590131
5349,106 BT BATOK CTRL Singapore,1.3481497,103.7469737
5350,241 BT BATOK EAST AVE 5 Singapore,1.3509629,103.7545774
5351,257 BT BATOK EAST AVE 4 Singapore,1.3511633,103.7579268
5352,185 BT BATOK WEST AVE 6 Singapore,1.3470442,103.7449597
5353,110 BT BATOK WEST AVE 6 Singapore,1.3475704,103.745797
5354,141 BT BATOK ST 11 Singapore,1.350295,103.7433531
5355,108 BT PURMEI RD Singapore,1.2734355,103.8254753
5356,49 KIM PONG RD Singapore,1.2843564,103.8304128
5357,145 JLN BT MERAH Singapore,1.2775014,103.8305473
5358,104 BT PURMEI RD Singapore,1.2724838,103.825747
5359,124A BT MERAH VIEW Singapore,1.2850011,103.8228488
5360,23 JLN MEMBINA Singapore,1.284663,103.8270993
5361,120A KIM TIAN PL Singapore,1.2832919,103.8278301
5362,67 TELOK BLANGAH DR Singapore,1.2747644,103.809717
